[INFO]Started
[INFO]Call: main.py--modetrain--lns_destructionT--lns_destruction_p0.2--nb_batches_training_set2500--nb_train_batches2800--batch_size25--lns_timelimit300--lns_batch_size5--test_size10--valid_size10--training_path/content/drive/MyDrive/MBA/data/050/vrppd-instances-1.0/train/pa-0--run_name050_PA_0_TRAIN--load_partial_instanceTrue--devicecpu
[INFO]Version: 0.3.0
[INFO]PARAMETERS:
[INFO]actor_lr: 0.0001
[INFO]batch_size: 25
[INFO]calculate_real_distance: False
[INFO]create_training_dataset: False
[INFO]critic_hidden_size: 128
[INFO]critic_lr: 0.0005
[INFO]device: cpu
[INFO]instance_blueprint: ALTR_20
[INFO]instance_path: None
[INFO]lns_Z_param: 0.8
[INFO]lns_adaptive_search: False
[INFO]lns_batch_size: 5
[INFO]lns_destruction: T
[INFO]lns_destruction_p: 0.2
[INFO]lns_max_iterations: 50000
[INFO]lns_nb_cpus: 1
[INFO]lns_reheating_nb: 5
[INFO]lns_t_max: 1000
[INFO]lns_t_min: 10
[INFO]lns_timelimit: 300
[INFO]lns_timelimit_validation: 300.0
[INFO]load_partial_instance: True
[INFO]max_grad_norm: 2.0
[INFO]mode: train
[INFO]model_path: None
[INFO]nb_batches_training_set: 2500
[INFO]nb_runs: 1
[INFO]nb_train_batches: 2800
[INFO]output_path: /content/NLNS/runs/run_050_PA_0_TRAIN_2023-11-29 06:03:41.839429
[INFO]pointer_hidden_size: 128
[INFO]round_distances: False
[INFO]run_name: 050_PA_0_TRAIN
[INFO]split_delivery: False
[INFO]test_size: 10
[INFO]training_path: /content/drive/MyDrive/MBA/data/050/vrppd-instances-1.0/train/pa-0
[INFO]valid_size: 10
[INFO]validation_seed: 0
[INFO]----------
[INFO]Generating training data...
[INFO]Loading training data...
[INFO]Loading validation data...
[INFO]Data loaded...
[INFO]Starting training...
[INFO]Batch 1/2800, repair costs (reward): 1112252.000, loss: -407599968.000000, critic_loss: 1251872997376.000000
[INFO]Batch 685/2800, repair costs (reward): 1178217.675, loss: -342244052.224000, critic_loss: 933318069059.583984
[INFO]Batch 686/2800, repair costs (reward): 1178111.041, loss: -341775894.400000, critic_loss: 930956483756.031982
[INFO]Batch 687/2800, repair costs (reward): 1177836.811, loss: -341240016.512000, critic_loss: 928626224791.552002
[INFO]Batch 688/2800, repair costs (reward): 1177566.481, loss: -340722129.664000, critic_loss: 925951382913.024048
[INFO]Batch 689/2800, repair costs (reward): 1177658.613, loss: -340317541.824000, critic_loss: 924055496687.615967
[INFO]Batch 690/2800, repair costs (reward): 1177636.908, loss: -339876208.064000, critic_loss: 921795635314.687988
[INFO]Batch 691/2800, repair costs (reward): 1177340.182, loss: -339342908.736000, critic_loss: 918885513691.135986
[INFO]Batch 692/2800, repair costs (reward): 1176931.281, loss: -338762871.488000, critic_loss: 915804389769.215942
[INFO]Batch 693/2800, repair costs (reward): 1176554.748, loss: -338194001.408000, critic_loss: 912745619128.319946
[INFO]Batch 694/2800, repair costs (reward): 1176010.705, loss: -337562734.080000, critic_loss: 909626901135.359985
[INFO]Batch 695/2800, repair costs (reward): 1175783.068, loss: -337047266.688000, critic_loss: 906917517590.527954
[INFO]Batch 696/2800, repair costs (reward): 1176138.570, loss: -336731605.888000, critic_loss: 905267564380.160034
[INFO]Batch 697/2800, repair costs (reward): 1176886.707, loss: -336551647.360000, critic_loss: 904445548953.599976
[INFO]Batch 698/2800, repair costs (reward): 1176676.222, loss: -336027783.424000, critic_loss: 902031662645.248047
[INFO]Batch 699/2800, repair costs (reward): 1177344.436, loss: -335819001.984000, critic_loss: 900981046640.640015
[INFO]Batch 700/2800, repair costs (reward): 1177647.873, loss: -335485323.136000, critic_loss: 899420746153.984009
[INFO]Batch 701/2800, repair costs (reward): 1177912.031, loss: -335128822.912000, critic_loss: 897661502226.432007
[INFO]Batch 702/2800, repair costs (reward): 1177660.276, loss: -334590126.336000, critic_loss: 894993830510.592041
[INFO]Batch 703/2800, repair costs (reward): 1177803.841, loss: -334181191.552000, critic_loss: 892800157351.936035
[INFO]Batch 704/2800, repair costs (reward): 1178239.339, loss: -333882744.000000, critic_loss: 891405599768.576050
[INFO]Batch 705/2800, repair costs (reward): 1178495.888, loss: -333511836.032000, critic_loss: 889698045788.160034
[INFO]Batch 706/2800, repair costs (reward): 1178187.379, loss: -332936553.856000, critic_loss: 886637659815.936035
[INFO]Batch 707/2800, repair costs (reward): 1177751.479, loss: -332320800.256000, critic_loss: 883613248389.119995
[INFO]Batch 708/2800, repair costs (reward): 1177907.978, loss: -331912656.000000, critic_loss: 881548952207.359985
[INFO]Batch 709/2800, repair costs (reward): 1177666.828, loss: -331359632.192000, critic_loss: 878931052593.151978
[INFO]Batch 710/2800, repair costs (reward): 1177401.017, loss: -330793898.560000, critic_loss: 876006661685.248047
[INFO]Batch 711/2800, repair costs (reward): 1177608.617, loss: -330407300.288000, critic_loss: 873939151355.904053
[INFO]Batch 712/2800, repair costs (reward): 1177644.261, loss: -329955669.696000, critic_loss: 871470602387.456055
[INFO]Batch 713/2800, repair costs (reward): 1177963.665, loss: -329594634.816000, critic_loss: 869568182222.848022
[INFO]Batch 714/2800, repair costs (reward): 1178806.709, loss: -329410794.560000, critic_loss: 868733130637.312012
[INFO]Batch 715/2800, repair costs (reward): 1178858.965, loss: -328956589.632000, critic_loss: 866376197341.183960
[INFO]Batch 716/2800, repair costs (reward): 1178407.508, loss: -328324643.712000, critic_loss: 863201579761.663940
[INFO]Batch 717/2800, repair costs (reward): 1177764.337, loss: -327612997.376000, critic_loss: 859809193394.176025
[INFO]Batch 718/2800, repair costs (reward): 1177534.107, loss: -327040945.152000, critic_loss: 857080451694.592041
[INFO]Batch 719/2800, repair costs (reward): 1177168.084, loss: -326427348.800000, critic_loss: 854121766060.031982
[INFO]Batch 720/2800, repair costs (reward): 1176723.576, loss: -325776711.680000, critic_loss: 851351764074.495972
[INFO]Batch 721/2800, repair costs (reward): 1176290.104, loss: -325141788.608000, critic_loss: 848166272368.640015
[INFO]Batch 722/2800, repair costs (reward): 1176184.181, loss: -324613616.768000, critic_loss: 845640948514.816040
[INFO]Batch 723/2800, repair costs (reward): 1176220.225, loss: -324139154.432000, critic_loss: 843072438534.144043
[INFO]Batch 724/2800, repair costs (reward): 1175426.313, loss: -323364057.600000, critic_loss: 839418475053.056030
[INFO]Batch 725/2800, repair costs (reward): 1175198.522, loss: -322790296.896000, critic_loss: 836725144420.352051
[INFO]Batch 726/2800, repair costs (reward): 1175795.339, loss: -322510718.144000, critic_loss: 835324030091.264038
[INFO]Batch 727/2800, repair costs (reward): 1175627.904, loss: -321951026.624000, critic_loss: 832460942344.192017
[INFO]Batch 728/2800, repair costs (reward): 1175752.069, loss: -321494662.464000, critic_loss: 830250269147.135986
[INFO]Batch 729/2800, repair costs (reward): 1174815.114, loss: -320657251.264000, critic_loss: 825775419555.839966
[INFO]Batch 730/2800, repair costs (reward): 1175345.266, loss: -320339610.176000, critic_loss: 824238801158.144043
[INFO]Batch 731/2800, repair costs (reward): 1175545.421, loss: -319900805.568000, critic_loss: 822045621616.640015
[INFO]Batch 732/2800, repair costs (reward): 1176049.033, loss: -319568568.128000, critic_loss: 820512761053.183960
[INFO]Batch 733/2800, repair costs (reward): 1175829.245, loss: -318985475.456000, critic_loss: 817548483100.671997
[INFO]Batch 734/2800, repair costs (reward): 1175539.888, loss: -318369505.024000, critic_loss: 814742819831.807983
[INFO]Batch 735/2800, repair costs (reward): 1175690.884, loss: -317912276.864000, critic_loss: 812609552252.927979
[INFO]Batch 736/2800, repair costs (reward): 1176027.204, loss: -317516364.480000, critic_loss: 810792710963.199951
[INFO]Batch 737/2800, repair costs (reward): 1176481.902, loss: -317151777.856000, critic_loss: 809055153684.479980
[INFO]Batch 738/2800, repair costs (reward): 1176384.086, loss: -316600359.552000, critic_loss: 806366815453.183960
[INFO]Batch 739/2800, repair costs (reward): 1176531.878, loss: -316142738.560000, critic_loss: 804064846807.040039
[INFO]Batch 740/2800, repair costs (reward): 1176239.166, loss: -315513412.096000, critic_loss: 801154288844.800049
[INFO]Batch 741/2800, repair costs (reward): 1176577.877, loss: -315106151.872000, critic_loss: 799196543975.423950
[INFO]Batch 742/2800, repair costs (reward): 1177010.578, loss: -314727197.440000, critic_loss: 797525109899.264038
[INFO]Batch 743/2800, repair costs (reward): 1177676.608, loss: -314425551.232000, critic_loss: 796134745571.328003
[INFO]Batch 744/2800, repair costs (reward): 1178231.212, loss: -314080551.296000, critic_loss: 794545204756.479980
[INFO]Batch 745/2800, repair costs (reward): 1178041.404, loss: -313478489.408000, critic_loss: 791490839314.432007
[INFO]Batch 746/2800, repair costs (reward): 1177944.237, loss: -312902297.280000, critic_loss: 788901363843.072021
[INFO]Batch 747/2800, repair costs (reward): 1178202.570, loss: -312445369.856000, critic_loss: 786882551873.536011
[INFO]Batch 748/2800, repair costs (reward): 1177709.167, loss: -311732144.192000, critic_loss: 783236831117.312012
[INFO]Batch 749/2800, repair costs (reward): 1178737.191, loss: -311545792.576000, critic_loss: 782307469819.904053
[INFO]Batch 750/2800, repair costs (reward): 1178445.238, loss: -310895056.512000, critic_loss: 779370180902.911987
[INFO]Batch 751/2800, repair costs (reward): 1178561.907, loss: -310384100.352000, critic_loss: 777093651496.959961
[INFO]Batch 752/2800, repair costs (reward): 1178155.537, loss: -309686855.232000, critic_loss: 773945469698.047974
[INFO]Batch 753/2800, repair costs (reward): 1178122.464, loss: -309117740.992000, critic_loss: 770990809022.463989
[INFO]Batch 754/2800, repair costs (reward): 1177672.555, loss: -308394099.968000, critic_loss: 767495316570.112061
[INFO]Batch 755/2800, repair costs (reward): 1177158.430, loss: -307656890.240000, critic_loss: 764049827037.183960
[INFO]Batch 756/2800, repair costs (reward): 1176961.846, loss: -307025761.920000, critic_loss: 761346152988.671997
[INFO]Batch 757/2800, repair costs (reward): 1177380.634, loss: -306605489.344000, critic_loss: 759626730831.871948
[INFO]Batch 758/2800, repair costs (reward): 1177546.340, loss: -306100109.888000, critic_loss: 757333957935.104004
[INFO]Batch 759/2800, repair costs (reward): 1177649.229, loss: -305558166.208000, critic_loss: 755123852541.952026
[INFO]Batch 760/2800, repair costs (reward): 1177676.191, loss: -305000068.224000, critic_loss: 752540668657.663940
[INFO]Batch 761/2800, repair costs (reward): 1177524.974, loss: -304369970.688000, critic_loss: 749852313387.008057
[INFO]Batch 762/2800, repair costs (reward): 1177132.229, loss: -303661033.792000, critic_loss: 746788624924.671997
[INFO]Batch 763/2800, repair costs (reward): 1176967.132, loss: -303029766.464000, critic_loss: 744079053553.663940
[INFO]Batch 764/2800, repair costs (reward): 1177057.928, loss: -302486213.312000, critic_loss: 741919712215.040039
[INFO]Batch 765/2800, repair costs (reward): 1177269.686, loss: -301976079.168000, critic_loss: 739744030392.319946
[INFO]Batch 766/2800, repair costs (reward): 1176975.956, loss: -301290684.736000, critic_loss: 736695971610.624023
[INFO]Batch 767/2800, repair costs (reward): 1176780.033, loss: -300644395.712000, critic_loss: 733778163531.776001
[INFO]Batch 768/2800, repair costs (reward): 1177726.254, loss: -300396284.288000, critic_loss: 732601296355.328003
[INFO]Batch 769/2800, repair costs (reward): 1177126.590, loss: -299599627.392000, critic_loss: 729094321733.631958
[INFO]Batch 770/2800, repair costs (reward): 1177516.333, loss: -299144620.032000, critic_loss: 727178382278.656006
[INFO]Batch 771/2800, repair costs (reward): 1177366.450, loss: -298501973.632000, critic_loss: 724280746967.040039
[INFO]Batch 772/2800, repair costs (reward): 1177866.834, loss: -298087375.232000, critic_loss: 722488008900.608032
[INFO]Batch 773/2800, repair costs (reward): 1177945.694, loss: -297522020.416000, critic_loss: 719808626950.144043
[INFO]Batch 774/2800, repair costs (reward): 1178143.413, loss: -296996981.824000, critic_loss: 717343870287.871948
[INFO]Batch 775/2800, repair costs (reward): 1178582.393, loss: -296553113.472000, critic_loss: 715337170419.712036
[INFO]Batch 776/2800, repair costs (reward): 1178516.801, loss: -295922774.144000, critic_loss: 712680894758.911987
[INFO]Batch 777/2800, repair costs (reward): 1178427.433, loss: -295286315.200000, critic_loss: 710321746345.984009
[INFO]Batch 778/2800, repair costs (reward): 1178207.223, loss: -294602136.192000, critic_loss: 707350141861.887939
[INFO]Batch 779/2800, repair costs (reward): 1178147.041, loss: -293975164.416000, critic_loss: 704788640563.199951
[INFO]Batch 780/2800, repair costs (reward): 1178094.913, loss: -293354832.640000, critic_loss: 702041617989.631958
[INFO]Batch 781/2800, repair costs (reward): 1177604.983, loss: -292577937.216000, critic_loss: 698383308029.952026
[INFO]Batch 782/2800, repair costs (reward): 1177370.083, loss: -291893210.944000, critic_loss: 695376729604.095947
[INFO]Batch 783/2800, repair costs (reward): 1176973.015, loss: -291142243.136000, critic_loss: 691923897155.583984
[INFO]Batch 784/2800, repair costs (reward): 1176228.077, loss: -290247148.480000, critic_loss: 688186415644.671997
[INFO]Batch 785/2800, repair costs (reward): 1176096.609, loss: -289585186.368000, critic_loss: 685343261589.504028
[INFO]Batch 786/2800, repair costs (reward): 1176252.245, loss: -289011144.256000, critic_loss: 682881596915.712036
[INFO]Batch 787/2800, repair costs (reward): 1176885.459, loss: -288607021.056000, critic_loss: 681261581336.576050
[INFO]Batch 788/2800, repair costs (reward): 1176656.856, loss: -287904479.552000, critic_loss: 678552011145.215942
[INFO]Batch 789/2800, repair costs (reward): 1177326.338, loss: -287510403.520000, critic_loss: 676971074289.663940
[INFO]Batch 790/2800, repair costs (reward): 1177639.554, loss: -286986122.176000, critic_loss: 675013406425.088013
[INFO]Batch 791/2800, repair costs (reward): 1178052.022, loss: -286501363.584000, critic_loss: 673041466195.968018
[INFO]Batch 792/2800, repair costs (reward): 1177734.450, loss: -285770730.304000, critic_loss: 669997058949.119995
[INFO]Batch 793/2800, repair costs (reward): 1177865.637, loss: -285180194.560000, critic_loss: 667300658085.887939
[INFO]Batch 794/2800, repair costs (reward): 1178284.237, loss: -284696085.824000, critic_loss: 665435846279.167969
[INFO]Batch 795/2800, repair costs (reward): 1178538.222, loss: -284152776.000000, critic_loss: 663286701555.712036
[INFO]Batch 796/2800, repair costs (reward): 1177954.060, loss: -283302082.624000, critic_loss: 659423422251.008057
[INFO]Batch 797/2800, repair costs (reward): 1177636.593, loss: -282545247.808000, critic_loss: 656371189350.400024
[INFO]Batch 798/2800, repair costs (reward): 1177695.898, loss: -281915887.232000, critic_loss: 653795102228.479980
[INFO]Batch 799/2800, repair costs (reward): 1177568.493, loss: -281230557.568000, critic_loss: 650943699877.887939
[INFO]Batch 800/2800, repair costs (reward): 1177315.244, loss: -280485411.648000, critic_loss: 647651380166.656006
[INFO]Batch 801/2800, repair costs (reward): 1177582.812, loss: -279930690.688000, critic_loss: 645252450353.151978
[INFO]Batch 802/2800, repair costs (reward): 1177484.004, loss: -279245070.464000, critic_loss: 642159239364.608032
[INFO]Batch 803/2800, repair costs (reward): 1177675.956, loss: -278656389.376000, critic_loss: 639430261211.135986
[INFO]Batch 804/2800, repair costs (reward): 1178146.240, loss: -278162142.784000, critic_loss: 637448519417.855957
[INFO]Batch 805/2800, repair costs (reward): 1178128.763, loss: -277493388.032000, critic_loss: 634600539815.936035
[INFO]Batch 806/2800, repair costs (reward): 1177863.441, loss: -276736579.136000, critic_loss: 631520549404.671997
[INFO]Batch 807/2800, repair costs (reward): 1177074.045, loss: -275789650.560000, critic_loss: 627797095940.095947
[INFO]Batch 808/2800, repair costs (reward): 1176708.858, loss: -274991895.488000, critic_loss: 624720488497.151978
[INFO]Batch 809/2800, repair costs (reward): 1176271.022, loss: -274168123.520000, critic_loss: 621518007959.552002
[INFO]Batch 810/2800, repair costs (reward): 1175828.438, loss: -273343336.640000, critic_loss: 618545408835.583984
[INFO]Batch 811/2800, repair costs (reward): 1175349.051, loss: -272499223.232000, critic_loss: 615137869824.000000
[INFO]Batch 812/2800, repair costs (reward): 1175207.536, loss: -271773517.248000, critic_loss: 612338895290.368042
[INFO]Batch 813/2800, repair costs (reward): 1175339.827, loss: -271138185.152000, critic_loss: 609576606236.671997
[INFO]Batch 814/2800, repair costs (reward): 1174627.190, loss: -270210224.672000, critic_loss: 606011420114.943970
[INFO]Batch 815/2800, repair costs (reward): 1174445.803, loss: -269463196.000000, critic_loss: 603266462318.592041
[INFO]Batch 816/2800, repair costs (reward): 1174998.732, loss: -268966342.944000, critic_loss: 601330270011.391968
[INFO]Batch 817/2800, repair costs (reward): 1174919.488, loss: -268248695.264000, critic_loss: 598465654882.303955
[INFO]Batch 818/2800, repair costs (reward): 1174928.583, loss: -267558447.648000, critic_loss: 595779897917.439941
[INFO]Batch 819/2800, repair costs (reward): 1174008.337, loss: -266543553.952000, critic_loss: 591182818246.656006
[INFO]Batch 820/2800, repair costs (reward): 1174556.171, loss: -266044487.776000, critic_loss: 589246365106.176025
[INFO]Batch 821/2800, repair costs (reward): 1174872.383, loss: -265458876.000000, critic_loss: 586855372226.560059
[INFO]Batch 822/2800, repair costs (reward): 1175486.843, loss: -264981908.192000, critic_loss: 585022479073.280029
[INFO]Batch 823/2800, repair costs (reward): 1175317.535, loss: -264218112.864000, critic_loss: 581841911218.176025
[INFO]Batch 824/2800, repair costs (reward): 1175272.383, loss: -263497822.112000, critic_loss: 579246401519.615967
[INFO]Batch 825/2800, repair costs (reward): 1175467.883, loss: -262858808.160000, critic_loss: 576825797574.656006
[INFO]Batch 826/2800, repair costs (reward): 1175777.269, loss: -262258436.896000, critic_loss: 574482823315.456055
[INFO]Batch 827/2800, repair costs (reward): 1176236.212, loss: -261704224.416000, critic_loss: 572283277213.696045
[INFO]Batch 828/2800, repair costs (reward): 1176106.487, loss: -260942276.128000, critic_loss: 569244088991.744019
[INFO]Batch 829/2800, repair costs (reward): 1176397.898, loss: -260336633.440000, critic_loss: 566898118295.552002
[INFO]Batch 830/2800, repair costs (reward): 1176309.792, loss: -259582650.144000, critic_loss: 564036796678.144043
[INFO]Batch 831/2800, repair costs (reward): 1176755.366, loss: -259016008.864000, critic_loss: 561868877463.552002
[INFO]Batch 832/2800, repair costs (reward): 1177144.347, loss: -258426340.064000, critic_loss: 559789649952.767944
[INFO]Batch 833/2800, repair costs (reward): 1177642.683, loss: -257874497.568000, critic_loss: 557736172388.352051
[INFO]Batch 834/2800, repair costs (reward): 1178259.912, loss: -257364595.168000, critic_loss: 555783884570.624023
[INFO]Batch 835/2800, repair costs (reward): 1177844.718, loss: -256493534.048000, critic_loss: 552243247710.208008
[INFO]Batch 836/2800, repair costs (reward): 1177669.400, loss: -255698335.904000, critic_loss: 549300506722.304016
[INFO]Batch 837/2800, repair costs (reward): 1177808.796, loss: -255016191.776000, critic_loss: 546816636944.383972
[INFO]Batch 838/2800, repair costs (reward): 1177249.205, loss: -254081691.680000, critic_loss: 542888609382.400024
[INFO]Batch 839/2800, repair costs (reward): 1178482.784, loss: -253781370.720000, critic_loss: 541704644657.151978
[INFO]Batch 840/2800, repair costs (reward): 1178096.183, loss: -252900026.688000, critic_loss: 538560638713.856018
[INFO]Batch 841/2800, repair costs (reward): 1178237.322, loss: -252205164.928000, critic_loss: 536058014171.135986
[INFO]Batch 842/2800, repair costs (reward): 1177803.164, loss: -251306218.240000, critic_loss: 532726135226.367981
[INFO]Batch 843/2800, repair costs (reward): 1177745.279, loss: -250536107.648000, critic_loss: 529464604327.935974
[INFO]Batch 844/2800, repair costs (reward): 1177246.965, loss: -249604199.424000, critic_loss: 525839690399.744019
[INFO]Batch 845/2800, repair costs (reward): 1176857.196, loss: -248711571.840000, critic_loss: 522524607152.127991
[INFO]Batch 846/2800, repair costs (reward): 1176560.163, loss: -247856157.792000, critic_loss: 519627799265.280029
[INFO]Batch 847/2800, repair costs (reward): 1176956.142, loss: -247242234.336000, critic_loss: 517704188755.968018
[INFO]Batch 848/2800, repair costs (reward): 1177063.519, loss: -246523188.448000, critic_loss: 515099226013.695984
[INFO]Batch 849/2800, repair costs (reward): 1177072.439, loss: -245757667.840000, critic_loss: 512599258300.416016
[INFO]Batch 850/2800, repair costs (reward): 1177070.197, loss: -244989154.240000, critic_loss: 509754410663.935974
[INFO]Batch 851/2800, repair costs (reward): 1176975.689, loss: -244186298.464000, critic_loss: 507036863594.495972
[INFO]Batch 852/2800, repair costs (reward): 1176602.778, loss: -243285016.384000, critic_loss: 504022854500.351990
[INFO]Batch 853/2800, repair costs (reward): 1176215.433, loss: -242381031.808000, critic_loss: 501036830752.768005
[INFO]Batch 854/2800, repair costs (reward): 1176436.969, loss: -241688181.504000, critic_loss: 498876923641.856018
[INFO]Batch 855/2800, repair costs (reward): 1176608.780, loss: -240980153.984000, critic_loss: 496412452847.616028
[INFO]Batch 856/2800, repair costs (reward): 1176229.833, loss: -240070270.144000, critic_loss: 493099976556.544006
[INFO]Batch 857/2800, repair costs (reward): 1175936.907, loss: -239187819.936000, critic_loss: 489913756155.903992
[INFO]Batch 858/2800, repair costs (reward): 1177005.564, loss: -238789246.304000, critic_loss: 488481268432.895996
[INFO]Batch 859/2800, repair costs (reward): 1176309.773, loss: -237758252.704000, critic_loss: 484944176545.791992
[INFO]Batch 860/2800, repair costs (reward): 1176606.387, loss: -237069098.016000, critic_loss: 482734001553.408020
[INFO]Batch 861/2800, repair costs (reward): 1176308.301, loss: -236167607.008000, critic_loss: 479536948379.648010
[INFO]Batch 862/2800, repair costs (reward): 1176993.281, loss: -235620940.000000, critic_loss: 477772153290.752014
[INFO]Batch 863/2800, repair costs (reward): 1177297.882, loss: -234939026.464000, critic_loss: 475137046937.599976
[INFO]Batch 864/2800, repair costs (reward): 1177648.090, loss: -234270790.944000, critic_loss: 472722283626.495972
[INFO]Batch 865/2800, repair costs (reward): 1177863.756, loss: -233556310.880000, critic_loss: 470235639775.231995
[INFO]Batch 866/2800, repair costs (reward): 1177744.344, loss: -232717927.328000, critic_loss: 467345394991.104004
[INFO]Batch 867/2800, repair costs (reward): 1177482.948, loss: -231823948.064000, critic_loss: 464828441870.335999
[INFO]Batch 868/2800, repair costs (reward): 1177196.153, loss: -230922713.152000, critic_loss: 461805717274.624023
[INFO]Batch 869/2800, repair costs (reward): 1177085.641, loss: -230076341.024000, critic_loss: 459169156644.864014
[INFO]Batch 870/2800, repair costs (reward): 1176971.844, loss: -229227947.104000, critic_loss: 456282574307.328003
[INFO]Batch 871/2800, repair costs (reward): 1176454.196, loss: -228234814.720000, critic_loss: 452786550489.088013
[INFO]Batch 872/2800, repair costs (reward): 1176081.909, loss: -227287246.304000, critic_loss: 449481505161.216003
[INFO]Batch 873/2800, repair costs (reward): 1175570.974, loss: -226288909.152000, critic_loss: 445759201099.776001
[INFO]Batch 874/2800, repair costs (reward): 1174634.604, loss: -225149253.376000, critic_loss: 442031039021.056030
[INFO]Batch 875/2800, repair costs (reward): 1174616.593, loss: -224324119.168000, critic_loss: 439257917980.671997
[INFO]Batch 876/2800, repair costs (reward): 1174885.467, loss: -223604519.008000, critic_loss: 436985294258.176025
[INFO]Batch 877/2800, repair costs (reward): 1175440.963, loss: -222986254.176000, critic_loss: 435053661945.856018
[INFO]Batch 878/2800, repair costs (reward): 1175459.289, loss: -222172233.056000, critic_loss: 432818033754.112000
[INFO]Batch 879/2800, repair costs (reward): 1176142.076, loss: -221591906.976000, critic_loss: 430918804865.023987
[INFO]Batch 880/2800, repair costs (reward): 1176554.235, loss: -220913218.336000, critic_loss: 429177201262.591980
[INFO]Batch 881/2800, repair costs (reward): 1176931.943, loss: -220212941.248000, critic_loss: 427029661220.864014
[INFO]Batch 882/2800, repair costs (reward): 1176809.903, loss: -219347414.016000, critic_loss: 424326529712.127991
[INFO]Batch 883/2800, repair costs (reward): 1176786.712, loss: -218506125.248000, critic_loss: 421390033321.984009
[INFO]Batch 884/2800, repair costs (reward): 1177190.040, loss: -217810316.416000, critic_loss: 419441113661.440002
[INFO]Batch 885/2800, repair costs (reward): 1177309.070, loss: -217010503.232000, critic_loss: 417200304390.143982
[INFO]Batch 886/2800, repair costs (reward): 1176898.531, loss: -216030006.432000, critic_loss: 413745754963.968018
[INFO]Batch 887/2800, repair costs (reward): 1176468.859, loss: -215037889.168000, critic_loss: 410833162502.143982
[INFO]Batch 888/2800, repair costs (reward): 1176524.357, loss: -214212296.496000, critic_loss: 408239721054.208008
[INFO]Batch 889/2800, repair costs (reward): 1176389.358, loss: -213322466.416000, critic_loss: 405620321239.039978
[INFO]Batch 890/2800, repair costs (reward): 1175967.070, loss: -212323726.160000, critic_loss: 402290126700.544006
[INFO]Batch 891/2800, repair costs (reward): 1176030.179, loss: -211496023.504000, critic_loss: 399409805475.840027
[INFO]Batch 892/2800, repair costs (reward): 1176168.576, loss: -210688410.352000, critic_loss: 396682853761.023987
[INFO]Batch 893/2800, repair costs (reward): 1176423.661, loss: -209929758.896000, critic_loss: 394069306982.400024
[INFO]Batch 894/2800, repair costs (reward): 1176900.105, loss: -209245040.208000, critic_loss: 391921681219.583984
[INFO]Batch 895/2800, repair costs (reward): 1176912.064, loss: -208387611.248000, critic_loss: 389174009774.080017
[INFO]Batch 896/2800, repair costs (reward): 1176741.681, loss: -207469974.064000, critic_loss: 386314937860.096008
[INFO]Batch 897/2800, repair costs (reward): 1176070.574, loss: -206372965.264000, critic_loss: 383077086035.968018
[INFO]Batch 898/2800, repair costs (reward): 1175799.801, loss: -205412718.192000, critic_loss: 380351555420.159973
[INFO]Batch 899/2800, repair costs (reward): 1175295.255, loss: -204360377.984000, critic_loss: 377356404654.080017
[INFO]Batch 900/2800, repair costs (reward): 1174823.442, loss: -203321119.008000, critic_loss: 374704737067.007996
[INFO]Batch 901/2800, repair costs (reward): 1174264.668, loss: -202254263.968000, critic_loss: 371557541519.359985
[INFO]Batch 902/2800, repair costs (reward): 1174124.314, loss: -201337629.120000, critic_loss: 368926893383.679993
[INFO]Batch 903/2800, repair costs (reward): 1174133.761, loss: -200466513.440000, critic_loss: 365988919255.039978
[INFO]Batch 904/2800, repair costs (reward): 1173374.240, loss: -199310973.760000, critic_loss: 362755648765.952026
[INFO]Batch 905/2800, repair costs (reward): 1173277.972, loss: -198400173.568000, critic_loss: 360345064423.424011
[INFO]Batch 906/2800, repair costs (reward): 1173681.455, loss: -197654583.072000, critic_loss: 358157258342.400024
[INFO]Batch 907/2800, repair costs (reward): 1173493.960, loss: -196703668.288000, critic_loss: 355318621290.495972
[INFO]Batch 908/2800, repair costs (reward): 1173608.403, loss: -195859271.008000, critic_loss: 352966777094.143982
[INFO]Batch 909/2800, repair costs (reward): 1172557.382, loss: -194589559.152000, critic_loss: 348661018132.479980
[INFO]Batch 910/2800, repair costs (reward): 1173195.485, loss: -193921845.904000, critic_loss: 346801045241.856018
[INFO]Batch 911/2800, repair costs (reward): 1173454.569, loss: -193120049.424000, critic_loss: 344459347197.952026
[INFO]Batch 912/2800, repair costs (reward): 1173897.963, loss: -192384520.560000, critic_loss: 342473404547.072021
[INFO]Batch 913/2800, repair costs (reward): 1173547.127, loss: -191364249.072000, critic_loss: 339168403423.231995
[INFO]Batch 914/2800, repair costs (reward): 1173418.812, loss: -190423852.736000, critic_loss: 336798098325.504028
[INFO]Batch 915/2800, repair costs (reward): 1173543.420, loss: -189569910.912000, critic_loss: 334393442254.848022
[INFO]Batch 916/2800, repair costs (reward): 1173942.921, loss: -188811451.136000, critic_loss: 332305911136.255981
[INFO]Batch 917/2800, repair costs (reward): 1174415.081, loss: -188073570.464000, critic_loss: 330133021442.047974
[INFO]Batch 918/2800, repair costs (reward): 1174364.015, loss: -187141324.832000, critic_loss: 327473522556.927979
[INFO]Batch 919/2800, repair costs (reward): 1174692.729, loss: -186344550.400000, critic_loss: 325355940265.984009
[INFO]Batch 920/2800, repair costs (reward): 1174523.887, loss: -185369164.048000, critic_loss: 322746289831.935974
